subject_id,adultx,qbor,childx,imp_female,imp_pdisyes,imp_pothyes,imp_pregyes,imp_pretyes,imp_psnapyes,imp_puiyes,imp_pwelfyes,imp_race,opmpov,opmthresh,qa4_age1_tc,qa4_gender1,qa4_rel1,qa4_age2_tc,qa4_gender2,qa4_rel2,qa4_age3_tc,qa4_gender3,qa4_rel3,qa4_age4_tc,qa4_gender4,qa4_rel4,qa4_age5_tc,qa4_gender5,qa4_rel5,qa4_age6_tc,qa4_gender6,qa4_rel6,qa4_age7_tc,qa4_gender7,qa4_rel7,qa4_age8_tc,qa4_gender8,qa4_rel8,qa4_age9_tc,qa4_gender9,qa4_rel9,qa1,qa8,qa9,qa9a,qa10,qa11,qb1,qb2,qb4,qb6,qc1,qc2,qc3,qc4,qc5_1,qc5_2,qc5_3,qc5_4,qc5_5,qc5_6,qc5_7,qc5_8,qc5_9,qc5_10,qc5_11,qc5_12,qc6,qd1,qd2,qd7,qd3,qd4,qd5,qd6x,qd6,qf1,qf2,qf3,qf4,qf5,qf6,qf7,qf8,qf9,qf10,qg0,qg2,qg2x,qg3,qg5,qg5x,qh1,qh2a,qh2b,qh3,qh4a,qh4b,qh5_1,qh5_2,qh5_3,qh5_4,qh5_5,qh5_6,qh5_7,qh5_8,qh5_9,qh5_10,qh6_1,qh6_2,qh6_3,qh6_4,qh6_5,qh6_6,qh6_7,qh7,qh7a,qh7b,qh9,qh10,qh10f,qh18,qi1,qi2_asian,qi2_black,qi2_hpa,qi2_natam,qi2_oth,qi2_white,qi3,qi5,qi6,qi8,qi9,qi10,qa3_age_tc,qa3_gender,sppart,qweight_p,qweight_pu,spmthresh,spmpov,qh19f,qb5_1,qb5_2,qb5_3,qb5_4,qb5_5,qb5_6,imp_earnhd_tc,imp_earnsp_tc,imp_incret_tc,imp_incdis_tc,imp_incwelf_tc,imp_incui_tc,imp_incsnap_tc,imp_increg_tc,imp_incoth_tc,imp_incothhh_tc,qh6_7x_tc,qh6_6x_tc,qh6_5x_tc,qh6_4x_tc,qh6_3x_tc,qh6_2x_tc,qh6_1x_tc,qh1x_tc,qh3x_tc,qh7x_tc,imp_chwoop_tc,imp_pmoop_tc,qa8x_tc,qa9x_tc,qa10x_tc,qh10x_tc,qh18x_tc,qh19x_tc,spmres_tc,opmres_tc,opmincneeds_tc,spmincneeds_tc,qsurveyyear,qsurveymonth
2169,2,3,2,1,2,2,2,2,2,2,2,1,2,23283,41,1,1,7,2,3,5,1,3,,,,,,,,,,,,,,,,,,,2,,,,1,4,1,2,1,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,7,1,1,3,3,1,2,2,1,2,2,2,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,4,1,2,2,2,2,2,2,1,1,7,1,1,,,37,2,1,7226,3613,32284.168,2,1,,,,,,,55000,60399.504,0,0,0,0,0,0,0,62200.512,,,,,,,,55000,80000,80000,5842.8193,1300,,,3000,400,1300,100,144686.83,188018.31,11.143822,6.2594085,2013,2
1301,1,2,2,1,2,2,2,2,1,2,2,2,1,18498,4,2,3,1,2,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,3,2,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,1,1,1,1,1,3,1,3,1,2,2,2,2,2,2,1,2,1,1,6,,,,1,,,,,,2,2,2,2,1,1,2,1,2,2,,,,,1,,,1,,,1,1,1,1,2,2,1,2,2,2,2,6,3,1,1,,,25,2,2,1604,1604,25953.051,1,2,1,2,1,1,2,2,5000,0,0,0,0,0,3600,0,0,1000,,,4200,,,,,5000,,1000,1275,0,941,941,,15,0,105,17049.336,6000,.32435939,.65692991,2013,3
1985,2,2,1,0,2,2,2,2,2,2,2,1,2,18480,37,2,1,8,1,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,4,4,1,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,2,2,2,2,5,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,5,1,2,2,2,2,2,2,1,6,3,1,1,,,38,1,1,19113,9556,27512.936,2,2,,,,,,,10000,40000,0,0,0,0,0,0,0,0,,,,,,,,10000,40000,0,5842.8193,6000,1631,1631,,5200,6000,300,28478,50000,2.7056277,1.0350767,2013,1
1315,4,2,6,1,2,2,2,2,1,2,2,1,1,50849,40,1,1,20,2,9,19,2,9,17,2,3,16,2,3,10,1,3,12,1,3,14,1,3,8,2,3,1,1,1,2,,4,1,3,1,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,10,1,3,1,1,2,2,2,2,2,2,1,1,1,12,1,1,12,1,,,1,,,2,2,2,2,1,1,1,1,2,2,,,,,1,,,1,,,2,,,1,2,2,2,2,2,2,1,1,7,1,2,2,,40,2,1,14720,3680,56564.969,1,3,,,,,,,5000,7000,0,0,0,0,3600,0,0,0,,,6312,,,,,5000,7000,0,3000,2000,1800,500,,,2000,2400,46494.426,12000,.23599285,.82196504,2013,1
28,3,1,2,1,2,2,2,2,1,2,2,2,2,28087,23,1,1,6,2,3,2,1,3,60,2,14,,,,,,,,,,,,,,,,3,1,1,2,,3,5,4,1,1,2,,1,1,1,2,2,2,2,1,2,2,2,2,2,2,4,1,2,2,2,2,2,3,1,2,2,2,2,2,1,1,1,2,2,1,1,6,1,1,12,1,,,1,,,2,2,2,2,1,1,2,1,2,2,,,,,1,,,98,5,,1,1,1,1,2,2,1,2,2,2,2,1,5,1,1,,,22,2,1,3468,1156,38231.461,2,1,2,2,1,2,2,2,20000,12000,0,0,0,0,3600,0,0,31316.07,,,6000,,,,,20000,12000,,1860,200,900,900,,300,200,30,72174.32,63316.07,2.2542839,1.8878254,2013,1
1802,2,3,1,1,2,2,2,2,1,1,2,5,2,18480,34,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,5,4,1,,2,,2,,1,1,1,1,1,1,2,2,2,2,2,2,4,4,2,2,1,1,1,3,1,2,2,2,1,2,2,1,2,2,1,2,2,,1,1,7,,,,98,4,,2,2,2,1,1,1,2,1,2,2,,,,1,1,,,1,,,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,,2,36,2,1,8456,4228,27512.936,2,1,,,,,,,0,22664.168,0,0,0,0,3600,0,0,0,,,4404,15080,,,,,,0,1400,20,733,733,,100,20,25,48947.352,37744.168,2.0424333,1.7790668,,
1700,2,2,3,1,2,2,2,2,1,2,2,2,2,27400,34,1,1,12,1,3,5,1,3,1,1,3,,,,,,,,,,,,,,,,1,1,1,1,,1,2,4,1,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,7,1,2,1,1,2,2,2,1,2,1,2,2,2,,2,1,12,,,,1,,,2,2,2,2,1,1,2,1,2,2,,,,,1,,,1,,,2,,,1,2,2,1,2,2,2,2,6,7,1,1,,,34,2,1,5753,2876,34819.824,2,1,2,2,2,2,2,2,0,46000,0,0,0,0,3600,0,0,0,,,5400,,,,,,46000,0,1144,0,900,900,,,0,22,55484.148,46000,1.6788322,1.5934644,2013,1
1446,2,2,2,1,2,2,2,2,2,2,2,1,2,23283,30,1,1,5,1,3,3,2,4,,,,,,,,,,,,,,,,,,,1,1,1,98,,3,2,3,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,2,2,2,2,8,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,5,98,2,2,2,2,2,2,1,1,5,1,1,,,27,2,1,23087,11544,31258.188,2,3,2,2,1,2,2,1,13000,60399.504,0,0,0,0,0,0,0,0,,,,,,,,13000,71000,0,5842.8193,3925.1038,1600,1600,,5200,,2400,54236.395,84000,3.6077826,1.73511,2013,2
1466,2,3,3,1,2,2,2,2,1,2,2,2,2,27400,29,1,1,12,2,3,1,2,3,4,1,3,,,,,,,,,,,,,,,,1,1,1,1,,1,4,1,2,2,2,,2,,2,2,2,2,1,2,2,2,2,2,2,2,3,3,2,2,1,1,2,6,1,1,2,2,1,2,2,1,1,2,2,1,1,5,1,1,12,1,,,98,5,,2,2,2,2,1,1,1,1,2,2,,,,,1,,,98,98,,2,,,1,2,2,1,2,2,2,2,6,3,1,1,,,33,2,1,2098,1049,34819.824,2,1,2,2,1,2,2,2,13000,28486.098,0,0,0,0,3600,0,0,18537.49,,,4400,,,,,13000,,,5842.8193,0,1025,1025,,,0,250,57893.219,60023.586,2.1906419,1.6626511,2013,1
554,2,4,0,0,2,2,2,2,2,2,2,4,2,15374,27,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,3,3,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,2,8,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,1,2,2,2,1,2,1,7,1,1,,2,33,1,1,5095,2548,20426.691,2,3,,,,,,,90000,55000,0,0,0,0,0,0,0,0,,,,,,,,100000,55000,0,3000,5000,1500,1500,,,5000,2400,128151.8,175000,11.143822,6.2594085,2013,1
1239,1,3,3,1,1,2,2,1,1,2,2,5,2,23364,11,1,3,10,2,3,4,2,3,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,3,3,1,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,1,2,2,3,7,1,1,3,3,2,2,2,2,2,2,2,1,1,12,,,,1,,,,,,1,1,2,2,1,1,2,1,2,2,1,1,,,1,,,1,,,1,1,1,98,1,2,2,2,2,1,2,1,3,1,1,,,29,2,2,4514,4514,29784.447,2,1,1,2,2,1,2,2,16000,0,5000,3000,0,0,3600,0,0,0,,,6000,,,3000,5000,16000,,0,2700,5391.292,602,602,,100,,50,42626.465,24000,1.0272213,1.4311652,2013,3
1864,3,3,2,1,2,2,2,2,2,2,2,5,2,28087,56,1,1,7,2,3,14,2,3,23,1,9,,,,,,,,,,,,,,,,2,,,,1,3,2,4,1,1,2,,2,,2,2,2,2,2,1,2,2,2,2,2,2,98,4,1,2,2,2,1,7,1,1,3,3,1,2,2,1,2,1,2,1,1,10,1,1,12,1,,,1,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,1,,,1,1,1,1,1,2,2,2,2,2,1,6,6,1,1,,,43,2,1,8322,2774,39486.324,1,1,,,,,,,10000,27000,0,0,0,0,0,0,0,0,,,,,,,,10000,27000,0,3270,0,,,2500,150,0,60,35846.281,37000,1.3173354,.9078151,2013,1
1630,4,1,2,1,2,2,1,2,2,2,2,2,2,32298,73,2,13,46,1,1,46,1,12,12,1,3,4,2,3,,,,,,,,,,,,,2,,,,1,6,1,2,1,1,2,,2,,2,2,2,1,2,2,1,1,2,2,2,2,98,1,2,2,1,1,1,8,1,1,3,3,2,2,2,2,2,2,3,1,1,10,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,1,2,,,,,,1,,1,,,1,1,4,1,2,2,1,2,2,2,2,1,8,1,1,,,44,2,1,1561,390,46161.906,2,2,1,2,2,2,2,2,75000,60399.504,0,0,0,0,0,0,0,62200.512,,8000,,,,,,75000,80000,80000,5842.8193,1300,,,2600,1200,1300,130,144686.83,188018.31,11.143822,6.2594085,2013,1
462,2,1,3,1,2,2,2,2,2,2,2,1,2,27400,41,1,1,4,2,3,3,1,3,1,1,3,,,,,,,,,,,,,,,,1,1,1,1,,2,2,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,8,1,1,3,3,2,2,2,2,2,2,2,1,1,10,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,5,1,2,2,2,2,2,2,1,1,8,1,1,,,37,2,1,1439,720,34819.824,2,2,1,2,1,2,1,2,12000,60399.504,0,0,0,0,0,0,0,0,,,,,,,,12000,80000,0,5842.8193,7000,1800,1700,,5200,6000,200,59878,92000,3.3576643,1.7196525,2013,1
898,2,3,2,1,2,2,2,2,1,2,2,5,2,23283,29,1,1,13,1,3,2,1,3,,,,,,,,,,,,,,,,,,,1,1,1,2,,2,2,3,1,,2,,2,,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,8,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,1,2,2,2,2,2,,,,,1,,,,,,1,1,1,98,1,2,2,2,2,2,2,1,5,1,1,,2,28,2,1,5054,2527,31258.188,2,2,,,,,,,31000,35000,0,0,0,0,1800,0,0,0,,,1800,,,,,31000,35000,,5842.8193,208.20914,1000,1000,,100,,600,51599.41,66000,2.8346863,1.6507486,,
349,1,1,0,1,2,2,2,2,2,2,2,5,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99,99,2,,2,4,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,3,7,1,2,3,3,2,2,2,3,2,2,3,1,1,12,,,,99,,99,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,98,1,2,2,2,2,1,2,1,7,99,1,,1,85,2,2,1048,1048,14487.016,2,2,,,,,,,90000,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1248,2968.1067,,,,,,104,112555.7,174165.06,11.143822,6.2594085,2013,2
695,2,2,7,0,2,2,2,2,1,2,2,1,2,46165,38,1,1,16,2,3,14,2,3,13,1,3,10,2,3,5,2,3,2,1,3,1,1,3,,,,1,1,1,2,,3,2,2,2,1,2,,2,,2,2,2,2,1,2,2,1,2,2,2,2,4,1,2,2,2,2,4,8,1,1,3,3,2,2,2,2,2,2,2,1,1,12,1,1,12,1,,,1,,,2,2,2,2,1,1,2,1,2,2,,,,,1,,,1,,,1,1,5,1,2,2,2,2,2,2,1,6,2,1,1,,,37,1,1,34681,17340,47778.535,2,1,2,2,2,2,1,2,12000,25000,0,0,0,0,3600,0,0,25000,,,6312,,,,,12000,25000,25000,5842.8193,0,1000,1000,,3000,0,100,71319.938,62000,1.3430088,1.4927192,2013,1
1895,2,2,0,1,2,2,2,2,1,2,1,1,2,15374,85,99,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,2,3,3,1,,2,,2,,2,2,2,2,1,1,2,2,2,2,2,2,5,1,2,,2,2,2,10,1,1,3,3,2,2,2,2,2,1,3,1,1,8,1,1,12,99,,3,99,,4,2,2,1,2,1,2,2,1,2,2,,,1,,1,,,1,,,,,,1,2,2,2,2,2,2,1,6,3,1,1,,2,85,2,1,2263,1132,20426.691,2,2,,,,,,,10079.907,24347.9,0,0,0,0,2000,0,0,0,,,2000,,25,,,,,3500,1200,400,1200,1200,,,400,100,30391.328,34452.809,2.2409787,1.4878243,2013,2
270,1,4,2,1,2,2,2,2,2,2,2,1,2,18498,11,1,3,8,1,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,2,3,4,1,1,2,,2,,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,1,1,1,7,1,1,3,3,2,2,2,2,2,2,3,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,2,,,1,2,2,2,2,2,2,1,1,7,1,1,,2,34,2,2,7652,7652,25953.051,2,3,,,,,,,35000,0,0,0,0,0,0,0,0,0,,,,,,,,35000,,0,200,300,1300,1300,,,300,200,37514.094,35000,1.8920964,1.4454598,2013,2
327,1,3,1,1,2,2,1,2,1,2,2,5,1,15825,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,2,1,2,2,1,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,2,1,1,1,5,1,2,1,2,1,2,2,1,2,2,1,2,1,8,,,,1,,,,,,2,2,2,2,1,2,2,1,1,2,,,,,1,1,,98,1,,1,1,1,1,1,2,1,2,2,2,2,1,3,1,1,,,28,2,2,1488,1488,17975.947,1,2,,,,,,,730,0,0,0,0,0,3600,0,0,1240.0664,,350,6000,,,,,730,,,730,25,,,,60,25,130,8443.2988,2320.0664,.14660767,.4696998,2013,2
1404,2,2,1,1,2,1,2,2,2,2,2,1,2,18480,40,1,2,4,1,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,2,2,4,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,98,2,7,1,1,3,3,2,2,2,2,2,2,3,1,1,10,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,1,,,,,,,1,1,,,1,1,5,1,2,2,2,2,2,2,1,1,8,1,1,,,42,2,1,2574,1287,27512.936,2,3,1,2,2,2,2,2,22000,60399.504,0,0,0,0,0,0,0,0,10000,,,,,,,22000,65000,0,5842.8193,100,1800,1700,,3000,100,1500,78318.773,97000,5.2489176,2.8466165,2013,1
736,1,2,1,1,2,2,2,2,2,2,2,2,2,15825,11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,4,2,1,1,1,3,2,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,8,1,2,2,2,1,2,2,1,2,2,1,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,1,1,2,2,1,2,2,2,2,1,5,1,1,,1,51,2,2,1912,1912,21860.984,2,2,,,,,,,40000,0,0,0,0,0,0,0,0,0,,,,,,,,40000,,,1398,2000,800,800,,150,2000,104,36336.285,40000,2.5276461,1.6621523,,
896,4,4,2,1,2,2,2,2,2,2,2,2,1,32298,67,2,13,26,1,12,21,2,12,4,2,3,2,1,3,,,,,,,,,,,,,6,,,,1,2,4,4,1,,1,1,2,,2,2,1,2,2,2,2,1,2,2,2,2,2,4,2,2,1,1,1,4,1,1,1,1,1,2,2,1,2,2,1,1,1,12,,,,1,,,,,,2,2,2,2,2,2,1,2,2,2,,,,,,,,1,,,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,,39,2,2,14783,3696,46161.906,1,3,2,2,1,2,2,2,3600,0,0,0,0,0,0,0,0,0,,,,,,,,3600,,0,3007,90,,,1250,7,90,2400,2428.2891,3600,.11146201,.052603744,2013,2
297,2,2,2,1,2,2,2,2,2,2,2,5,2,23283,41,1,1,6,1,3,4,2,3,,,,,,,,,,,,,,,,,,,2,,,,1,2,1,3,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,8,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,1,1,1,2,2,2,2,2,1,1,8,1,1,,,40,2,1,5578,2789,32284.168,2,2,1,2,2,2,1,2,43000,60399.504,0,0,0,0,0,0,0,0,,,,,,,,43000,69000,0,1680,7000,,,1800,240,6000,120,78898.938,112000,4.8103766,2.4438894,2013,2
887,2,1,0,0,2,2,2,2,2,2,2,2,2,15374,51,2,2,14,1,97,16,1,97,,,,,,,,,,,,,,,,,,,2,,,,2,4,3,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,,2,2,2,8,1,1,3,3,3,2,2,2,2,2,2,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,2,1,2,2,2,2,1,5,1,2,2,1,56,1,1,9015,4508,16796.551,2,1,,,,,,,43000,58000,0,0,0,0,0,0,0,0,,,,,,,,43000,58000,0,2600,75,,,,,75,50,88940.25,101000,6.5695329,5.2951498,,
2317,2,1,3,1,2,2,1,2,1,1,2,5,2,27400,37,2,12,11,2,3,9,2,3,6,1,3,,,,,,,,,,,,,,,,2,,,,1,3,2,3,1,1,2,,2,,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,2,1,1,1,8,1,1,2,3,1,2,2,1,1,2,1,2,1,4,,,,1,,,,,,2,2,2,1,1,2,2,1,1,2,,,,1,1,1,,98,6,,1,1,4,1,1,2,1,2,2,2,2,1,6,1,1,,,39,2,2,2546,1273,35962.707,2,2,,,,,,,15000,0,0,0,0,0,2880,0,0,39966.965,,750,2880,18512,,,,15000,,,4800,500,,,698,100,500,200,78915.563,74228.961,2.7090862,2.1943722,2013,1
1229,5,4,1,1,2,2,2,2,2,2,2,5,2,32978,35,1,1,8,2,3,20,1,14,19,1,14,22,2,14,,,,,,,,,,,,,1,1,1,2,,3,4,4,2,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,2,2,1,1,5,1,2,3,3,2,2,2,1,2,1,1,1,1,12,1,1,12,98,4,,1,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,98,4,,1,1,1,1,1,2,2,2,2,2,1,6,3,1,1,,2,32,2,1,37212,7442,47778.535,2,1,,,,,,,18305.637,22000,0,0,0,0,0,0,0,21549.568,,,,,,,,,22000,,2700,3000,1700,1700,,100,3000,50,52497.172,61855.207,1.8756506,1.0987606,2013,1
1480,4,1,2,1,2,2,2,1,2,2,2,5,2,32298,28,1,1,20,2,14,56,2,13,7,2,3,3,2,3,,,,,,,,,,,,,1,1,1,2,,4,3,3,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,8,1,1,3,3,2,2,2,2,2,1,3,1,1,12,1,1,12,1,,,1,,,1,2,2,2,2,2,2,2,2,2,1,,,,,,,1,,,2,,,1,1,2,2,2,2,2,1,1,7,1,1,,,29,2,1,10978,2744,44694.895,2,1,2,2,2,2,2,2,46000,30000,0,0,0,0,0,0,0,0,,,,,,,,46000,30000,0,2600,5000,1000,1000,,,5000,50,56369.5,76000,2.3530869,1.2612067,2013,1
1050,2,3,1,1,2,2,2,2,1,2,2,5,2,18480,1,2,3,30,1,1,,,,,,,,,,,,,,,,,,,,,,6,,,,1,1,5,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,3,9,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,1,2,2,2,2,2,,,,,1,,,1,,,1,1,1,1,1,2,2,2,2,1,2,1,7,1,1,,1,25,2,1,1225,612,28415.986,2,2,2,2,1,2,2,2,19000,42000,0,0,0,0,1608,0,0,0,,,1608,,,,,19000,42000,0,1368,500,,,730,120,500,104,50994.012,61000,3.3008659,1.7945536,2012,12
1423,2,4,1,0,2,2,2,2,2,1,2,1,2,18480,27,2,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,98,,2,2,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,2,2,1,1,6,1,1,2,3,2,2,2,1,2,2,2,2,1,12,1,1,7,1,,,1,,,2,2,2,1,2,1,2,2,2,2,,,,1,,,,1,,,1,1,5,1,2,2,2,2,2,2,1,1,8,1,1,,,31,1,1,13048,6524,27512.936,2,1,2,2,2,2,1,2,45000,3000,0,0,0,0,0,0,0,0,,,,200,,,,45000,3000,0,3000,7159.2764,1200,1200,,350,6000,50,30844.92,48200,2.6082251,1.1211061,2013,3
1086,2,4,2,1,2,2,2,2,2,2,2,2,2,23283,32,1,1,6,1,3,3,2,3,,,,,,,,,,,,,,,,,,,1,1,1,2,,2,2,3,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,1,8,1,2,3,2,1,2,2,1,2,2,2,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,4,1,2,2,1,2,2,2,2,1,7,1,1,,,31,2,1,8816,4408,31258.188,2,1,1,2,1,2,2,1,50000,60399.504,0,0,0,0,0,0,0,0,,,,,,,,50000,75000,0,5842.8193,1500,1800,1700,,1450,1500,100,54693.5,125000,5.3687239,1.7497336,2013,1
1739,2,1,2,1,2,2,2,2,2,2,2,3,2,23283,43,1,1,3,1,3,5,2,3,,,,,,,,,,,,,,,,,,,1,1,1,2,,3,2,1,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,8,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,4,1,2,1,2,2,2,2,2,1,8,2,1,,,35,2,1,21817,10908,31258.188,2,3,2,2,1,2,1,2,90000,60399.504,0,0,0,0,0,0,0,0,,,,,,,,100000,110000,0,5842.8193,300,1800,1700,,1200,300,2400,144686.83,188018.31,11.143822,6.2594085,2013,1
1550,2,4,1,1,2,2,2,2,2,2,2,1,2,18480,41,1,1,5,2,3,,,,,,,,,,,,,,,,,,,,,,2,,,,1,3,1,2,2,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,3,8,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,4,1,2,2,2,2,2,2,1,6,8,1,1,,,36,2,1,11549,5774,28415.986,2,2,,,,,,,90000,60399.504,0,0,0,0,0,0,0,0,,,,,,,,100000,65000,0,5842.8193,4000,,,2600,1000,4000,400,87699,170000,9.1991339,3.0862558,2013,1
935,2,2,8,1,2,2,2,2,1,2,2,1,1,50849,44,1,1,17,2,3,16,1,3,14,1,3,12,2,3,10,1,3,8,1,3,8,1,3,5,1,3,1,1,1,98,,6,1,2,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,1,2,3,8,1,1,3,3,2,2,2,2,2,2,3,2,2,,1,1,12,,,,98,98,,2,2,2,2,1,1,1,1,2,2,,,,,1,,,1,,,2,,,1,2,2,2,2,2,2,1,1,3,1,2,2,,44,2,1,14203,7102,50779.074,2,,,,,,,,0,45893.355,0,0,0,0,3600,0,0,0,,,6312,,,,,,,0,0,0,1800,185,,,0,,83963.734,45893.355,.90254194,1.6535106,2013,1
2250,2,2,2,1,2,2,2,2,2,2,2,2,2,23283,10,2,3,8,1,3,36,1,1,,,,,,,,,,,,,,,,,,,2,,,,1,2,3,3,2,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,1,7,1,2,3,3,2,2,2,2,2,2,1,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,1,1,2,2,1,2,2,2,2,6,6,1,1,,,28,2,1,14078,7039,32284.168,2,2,,,,,,,50000,35000,0,0,0,0,0,0,0,0,,,,,,,,50000,35000,0,3750,2000,,,2500,150,2000,300,64726.5,85000,3.6507323,2.004899,2013,3
2115,1,3,1,1,2,2,1,2,1,2,2,1,2,15825,85,2,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,4,2,1,,2,,2,,2,2,2,2,1,2,2,2,2,2,2,2,5,1,1,2,2,2,2,7,1,2,3,3,1,2,2,1,1,2,2,1,1,11,,,,1,,,,,,2,2,2,2,1,1,2,1,1,2,,,,,1,1,,1,,,2,,,1,2,2,2,2,2,2,1,1,3,1,1,,,41,2,2,2237,2237,22578.521,2,2,,,,,,,15000,0,0,0,0,0,2000,0,0,0,,2400,2000,,,,,15000,,0,1200,0,,,1000,,0,100,23309.92,17400,1.099526,1.0323936,2013,2
